"","System","Season","Month","Day","Year","Bee","Plant","Visits","Precip","Tmax","Tmin","Humid"
"1073","BBG","wet","12","12","1996","279","125","1","31.3","25.9","17.4","72"
"1074","BBG","wet","12","12","1996","287","143","1","31.3","25.9","17.4","72"
"1075","BBG","wet","12","12","1996","289","143","1","31.3","25.9","17.4","72"
"1076","BBG","wet","12","12","1996","315","133","1","31.3","25.9","17.4","72"
"1077","BBG","wet","12","12","1996","324","133","1","31.3","25.9","17.4","72"
"1078","BBG","wet","12","12","1996","378","178","1","31.3","25.9","17.4","72"
"1079","BBG","wet","12","17","1996","195","125","1","0","30.6","17.3","49"
"1080","BBG","wet","12","17","1996","200"," 31","1","0","30.6","17.3","49"
"1081","BBG","wet","12","17","1996","205","105","1","0","30.6","17.3","49"
"1082","BBG","wet","12","17","1996","217","143","1","0","30.6","17.3","49"
"1083","BBG","wet","12","17","1996","217","150","1","0","30.6","17.3","49"
"1084","BBG","wet","12","17","1996","217","105","1","0","30.6","17.3","49"
"1085","BBG","wet","12","17","1996","248","133","1","0","30.6","17.3","49"
"1086","BBG","wet","12","17","1996","249","107","1","0","30.6","17.3","49"
"1087","BBG","wet","12","17","1996","252","107","1","0","30.6","17.3","49"
"1088","BBG","wet","12","17","1996","275"," 31","1","0","30.6","17.3","49"
"1089","BBG","wet","12","17","1996","276"," 31","5","0","30.6","17.3","49"
"1090","BBG","wet","12","17","1996","278"," 31","1","0","30.6","17.3","49"
"1091","BBG","wet","12","17","1996","279"," 31","1","0","30.6","17.3","49"
"1092","BBG","wet","12","17","1996","290","150","1","0","30.6","17.3","49"
"1093","BBG","wet","12","17","1996","312","105","1","0","30.6","17.3","49"
"1094","BBG","wet","12","17","1996","325","125","1","0","30.6","17.3","49"
"1095","BBG","wet","12","17","1996","325","133","1","0","30.6","17.3","49"
"1096","BBG","wet","12","17","1996","325","143","1","0","30.6","17.3","49"
"1097","BBG","wet","12","17","1996","341","150","2","0","30.6","17.3","49"
"1098","BBG","wet","12","17","1996","344"," 31","3","0","30.6","17.3","49"
"1099","BBG","wet","12","17","1996","355","125","1","0","30.6","17.3","49"
"1100","BBG","wet","12","17","1996","364","125","2","0","30.6","17.3","49"
"1101","BBG","wet","12","17","1996","385","150","1","0","30.6","17.3","49"
"1102","BBG","wet"," 1"," 7","1997","190","168","1","6.8","28.4","18.6","73"
"1103","BBG","wet"," 1"," 7","1997","194","180","1","6.8","28.4","18.6","73"
"1104","BBG","wet"," 1"," 7","1997","196","168","1","6.8","28.4","18.6","73"
"1105","BBG","wet"," 1"," 7","1997","216","151","1","6.8","28.4","18.6","73"
"1106","BBG","wet"," 1"," 7","1997","250","107","1","6.8","28.4","18.6","73"
"1107","BBG","wet"," 1"," 7","1997","289","138","1","6.8","28.4","18.6","73"
"1108","BBG","wet"," 1"," 7","1997","341","130","1","6.8","28.4","18.6","73"
"1109","BBG","wet"," 1"," 7","1997","341","151","1","6.8","28.4","18.6","73"
"1110","BBG","wet"," 1","10","1997","195","180","2","28.4","27.9","16.7","73"
"1111","BBG","wet"," 1","10","1997","196","180","1","28.4","27.9","16.7","73"
"1112","BBG","wet"," 1","10","1997","197","180","2","28.4","27.9","16.7","73"
"1113","BBG","wet"," 1","10","1997","202","180","1","28.4","27.9","16.7","73"
"1114","BBG","wet"," 1","10","1997","364","138","1","28.4","27.9","16.7","73"
"1115","BBG","wet"," 1","15","1997","247"," 26","1","15","28.3","17.6","78"
"1116","BBG","wet"," 1","15","1997","362"," 26","1","15","28.3","17.6","78"
"1117","BBG","wet"," 1","15","1997","367"," 13","1","15","28.3","17.6","78"
"1118","BBG","wet"," 1","15","1997","372","150","1","15","28.3","17.6","78"
"1119","BBG","wet"," 1","15","1997","375","130","1","15","28.3","17.6","78"
"1120","BBG","wet"," 1","15","1997","378","167","2","15","28.3","17.6","78"
"1121","BBG","wet"," 1","16","1997","190","180","1","0.2","24.7","15.7","71"
"1122","BBG","wet"," 1","16","1997","194","180","3","0.2","24.7","15.7","71"
"1123","BBG","wet"," 1","16","1997","195","180","1","0.2","24.7","15.7","71"
"1124","BBG","wet"," 1","16","1997","196","180","2","0.2","24.7","15.7","71"
"1125","BBG","wet"," 1","16","1997","225","150","1","0.2","24.7","15.7","71"
"1126","BBG","wet"," 1","16","1997","278","150","1","0.2","24.7","15.7","71"
"1127","BBG","wet"," 1","16","1997","313","134","1","0.2","24.7","15.7","71"
"1128","BBG","wet"," 1","16","1997","358","130","1","0.2","24.7","15.7","71"
"1129","BBG","wet"," 1","16","1997","387","150","1","0.2","24.7","15.7","71"
"1130","BBG","wet"," 1","23","1997","194","131","1","1.4","25.6","15.4","74"
"1131","BBG","wet"," 1","23","1997","196","131","1","1.4","25.6","15.4","74"
"1132","BBG","wet"," 1","23","1997","217","151","1","1.4","25.6","15.4","74"
"1133","BBG","wet"," 1","23","1997","216"," 43","1","1.4","25.6","15.4","74"
"1134","BBG","wet"," 1","23","1997","216"," 45","2","1.4","25.6","15.4","74"
"1135","BBG","wet"," 1","23","1997","216","151","1","1.4","25.6","15.4","74"
"1136","BBG","wet"," 1","23","1997","225","150","1","1.4","25.6","15.4","74"
"1137","BBG","wet"," 1","23","1997","225","130","1","1.4","25.6","15.4","74"
"1138","BBG","wet"," 1","23","1997","244"," 15","1","1.4","25.6","15.4","74"
"1139","BBG","wet"," 1","23","1997","269","174","1","1.4","25.6","15.4","74"
"1140","BBG","wet"," 1","23","1997","281"," 43","1","1.4","25.6","15.4","74"
"1141","BBG","wet"," 1","23","1997","281","130","1","1.4","25.6","15.4","74"
"1142","BBG","wet"," 1","23","1997","283","135","1","1.4","25.6","15.4","74"
"1143","BBG","wet"," 1","23","1997","323"," 49","2","1.4","25.6","15.4","74"
"1144","BBG","wet"," 1","23","1997","323","174","1","1.4","25.6","15.4","74"
"1145","BBG","wet"," 1","23","1997","341"," 45","1","1.4","25.6","15.4","74"
"1146","BBG","wet"," 1","23","1997","341","130","1","1.4","25.6","15.4","74"
"1147","BBG","wet"," 1","23","1997","364"," 59","4","1.4","25.6","15.4","74"
"1148","BBG","wet"," 1","23","1997","378","131","1","1.4","25.6","15.4","74"
"1149","BBG","wet"," 1","23","1997","378","155","6","1.4","25.6","15.4","74"
"1150","BBG","wet"," 1","23","1997","382"," 49","1","1.4","25.6","15.4","74"
"1151","BBG","wet"," 1","28","1997","188","164","1","2.4","25.3","17.3","82"
"1152","BBG","wet"," 1","28","1997","203"," 34","1","2.4","25.3","17.3","82"
"1153","BBG","wet"," 1","28","1997","209"," 88","1","2.4","25.3","17.3","82"
"1154","BBG","wet"," 1","28","1997","216"," 34","1","2.4","25.3","17.3","82"
"1155","BBG","wet"," 1","28","1997","216"," 70","1","2.4","25.3","17.3","82"
"1156","BBG","wet"," 1","28","1997","221","130","1","2.4","25.3","17.3","82"
"1157","BBG","wet"," 1","28","1997","250"," 78","1","2.4","25.3","17.3","82"
"1158","BBG","wet"," 1","28","1997","252","145","1","2.4","25.3","17.3","82"
"1159","BBG","wet"," 1","28","1997","252","164","2","2.4","25.3","17.3","82"
"1160","BBG","wet"," 1","28","1997","276"," 16","1","2.4","25.3","17.3","82"
"1161","BBG","wet"," 1","28","1997","279"," 48","1","2.4","25.3","17.3","82"
"1162","BBG","wet"," 1","28","1997","279","130","1","2.4","25.3","17.3","82"
"1163","BBG","wet"," 1","28","1997","281","147","1","2.4","25.3","17.3","82"
"1164","BBG","wet"," 1","28","1997","378"," 59","1","2.4","25.3","17.3","82"
"1165","BBG","wet"," 1","28","1997","378","145","1","2.4","25.3","17.3","82"
"1166","BBG","wet"," 1","28","1997","380"," 20","1","2.4","25.3","17.3","82"
"1167","BBG","wet"," 1","28","1997","381"," 34","1","2.4","25.3","17.3","82"
"1168","BBG","wet"," 1","28","1997","387"," 20","1","2.4","25.3","17.3","82"
"1169","BBG","wet"," 1","30","1997","225","150","1","4.9","25.3","17","81"
"1170","BBG","wet"," 1","30","1997","278","150","1","4.9","25.3","17","81"
"1171","BBG","wet"," 1","30","1997","357"," 54","1","4.9","25.3","17","81"
"1172","BBG","wet"," 2"," 4","1997","186","147","1","21.6","25.3","19.9","71"
"1173","BBG","wet"," 2"," 4","1997","195"," 43","1","21.6","25.3","19.9","71"
"1174","BBG","wet"," 2"," 4","1997","200","151","1","21.6","25.3","19.9","71"
"1175","BBG","wet"," 2"," 4","1997","216"," 16","1","21.6","25.3","19.9","71"
"1176","BBG","wet"," 2"," 4","1997","323","151","2","21.6","25.3","19.9","71"
"1177","BBG","wet"," 2"," 4","1997","350"," 43","1","21.6","25.3","19.9","71"
"1178","BBG","wet"," 2"," 4","1997","350","148","1","21.6","25.3","19.9","71"
"1179","BBG","wet"," 2"," 4","1997","355","151","1","21.6","25.3","19.9","71"
"1180","BBG","wet"," 2"," 4","1997","364"," 16","2","21.6","25.3","19.9","71"
"1181","BBG","wet"," 2"," 4","1997","364","164","1","21.6","25.3","19.9","71"
"1182","BBG","wet"," 2"," 4","1997","375","152","1","21.6","25.3","19.9","71"
"1183","BBG","wet"," 2"," 5","1997","361","  9","1","0","27.2","18.5","70"
"1184","BBG","wet"," 2"," 5","1997","375"," 59","1","0","27.2","18.5","70"
"1185","BBG","wet"," 2"," 5","1997","375","117","1","0","27.2","18.5","70"
"1186","BBG","wet"," 2"," 5","1997","378"," 22","3","0","27.2","18.5","70"
"1187","BBG","wet"," 2"," 5","1997","378"," 59","1","0","27.2","18.5","70"
"1188","BBG","wet"," 2"," 5","1997","378","117","5","0","27.2","18.5","70"
"1189","BBG","wet"," 2"," 5","1997","378","130","1","0","27.2","18.5","70"
"1190","BBG","wet"," 2"," 6","1997","194","180","2","0","27.9","16","73"
"1191","BBG","wet"," 2"," 6","1997","195","180","1","0","27.9","16","73"
"1192","BBG","wet"," 2"," 6","1997","225","150","1","0","27.9","16","73"
"1193","BBG","wet"," 2"," 6","1997","250"," 90","1","0","27.9","16","73"
"1194","BBG","wet"," 2"," 6","1997","252"," 90","1","0","27.9","16","73"
"1195","BBG","wet"," 2"," 6","1997","277","150","1","0","27.9","16","73"
"1196","BBG","wet"," 2"," 6","1997","285","150","1","0","27.9","16","73"
"1197","BBG","wet"," 2"," 6","1997","327"," 90","1","0","27.9","16","73"
"1198","BBG","wet"," 2"," 6","1997","356","150","1","0","27.9","16","73"
"1199","BBG","wet"," 2"," 6","1997","373"," 90","1","0","27.9","16","73"
"1200","BBG","wet"," 2"," 6","1997","378"," 71","2","0","27.9","16","73"
"1201","BBG","wet"," 2"," 6","1997","378","167","2","0","27.9","16","73"
"1202","BBG","wet"," 2","13","1997","195","180","4","0.7","28.3","14.6","67"
"1203","BBG","wet"," 2","13","1997","196","180","1","0.7","28.3","14.6","67"
"1204","BBG","wet"," 2","13","1997","235"," 16","1","0.7","28.3","14.6","67"
"1205","BBG","wet"," 2","13","1997","249","180","1","0.7","28.3","14.6","67"
"1206","BBG","wet"," 2","13","1997","252","180","1","0.7","28.3","14.6","67"
"1207","BBG","wet"," 2","13","1997","278"," 16","1","0.7","28.3","14.6","67"
"1208","BBG","wet"," 2","13","1997","339","180","1","0.7","28.3","14.6","67"
"1209","BBG","wet"," 2","13","1997","350","180","1","0.7","28.3","14.6","67"
"1210","BBG","wet"," 2","13","1997","364"," 16","1","0.7","28.3","14.6","67"
"1211","BBG","wet"," 2","13","1997","378"," 62","1","0.7","28.3","14.6","67"
"1212","BBG","wet"," 2","13","1997","387","150","1","0.7","28.3","14.6","67"
"1213","BBG","wet"," 2","18","1997","196"," 28","1","2.3","25.7","16.9","81"
"1214","BBG","wet"," 2","18","1997","225"," 16","1","2.3","25.7","16.9","81"
"1215","BBG","wet"," 2","18","1997","225","150","1","2.3","25.7","16.9","81"
"1216","BBG","wet"," 2","18","1997","249"," 90","1","2.3","25.7","16.9","81"
"1217","BBG","wet"," 2","18","1997","251"," 90","2","2.3","25.7","16.9","81"
"1218","BBG","wet"," 2","18","1997","254"," 28","1","2.3","25.7","16.9","81"
"1219","BBG","wet"," 2","18","1997","276"," 28","2","2.3","25.7","16.9","81"
"1220","BBG","wet"," 2","18","1997","277"," 28","2","2.3","25.7","16.9","81"
"1221","BBG","wet"," 2","18","1997","283"," 28","1","2.3","25.7","16.9","81"
"1222","BBG","wet"," 2","18","1997","286"," 90","1","2.3","25.7","16.9","81"
"1223","BBG","wet"," 2","18","1997","309","154","1","2.3","25.7","16.9","81"
"1224","BBG","wet"," 2","18","1997","350"," 28","1","2.3","25.7","16.9","81"
"1225","BBG","wet"," 2","19","1997","191"," 61","1","5","28.9","15","63"
"1226","BBG","wet"," 2","19","1997","199","167","1","5","28.9","15","63"
"1227","BBG","wet"," 2","19","1997","203"," 54","1","5","28.9","15","63"
"1228","BBG","wet"," 2","19","1997","214","150","1","5","28.9","15","63"
"1229","BBG","wet"," 2","19","1997","249","114","1","5","28.9","15","63"
"1230","BBG","wet"," 2","19","1997","277"," 13","1","5","28.9","15","63"
"1231","BBG","wet"," 2","19","1997","309"," 77","1","5","28.9","15","63"
"1232","BBG","wet"," 2","19","1997","345"," 13","1","5","28.9","15","63"
"1233","BBG","wet"," 2","19","1997","345","151","1","5","28.9","15","63"
"1234","BBG","wet"," 2","19","1997","348"," 57","1","5","28.9","15","63"
"1235","BBG","wet"," 2","19","1997","348","165","1","5","28.9","15","63"
"1236","BBG","wet"," 2","19","1997","350"," 57","1","5","28.9","15","63"
"1237","BBG","wet"," 2","19","1997","350","167","1","5","28.9","15","63"
"1238","BBG","wet"," 2","19","1997","361","  9","1","5","28.9","15","63"
"1239","BBG","wet"," 2","19","1997","367"," 61","1","5","28.9","15","63"
"1240","BBG","wet"," 2","19","1997","371"," 61","1","5","28.9","15","63"
"1241","BBG","wet"," 2","19","1997","378"," 41","1","5","28.9","15","63"
"1242","BBG","wet"," 2","19","1997","378"," 43","2","5","28.9","15","63"
"1243","BBG","wet"," 2","19","1997","378"," 59","4","5","28.9","15","63"
"1244","BBG","wet"," 2","19","1997","378","167","1","5","28.9","15","63"
"1245","BBG","wet"," 2","25","1997","194"," 16","1","0","27.9","19.7","84"
"1246","BBG","wet"," 2","25","1997","225","150","1","0","27.9","19.7","84"
"1247","BBG","wet"," 2","25","1997","277"," 13","1","0","27.9","19.7","84"
"1248","BBG","wet"," 2","25","1997","341","130","1","0","27.9","19.7","84"
"1249","BBG","wet"," 2","25","1997","350","103","1","0","27.9","19.7","84"
"1250","BBG","wet"," 2","25","1997","378"," 43","2","0","27.9","19.7","84"
"1251","BBG","wet"," 2","25","1997","378","182","1","0","27.9","19.7","84"
"1252","BBG","wet"," 2","25","1997","380"," 43","2","0","27.9","19.7","84"
"1253","BBG","wet"," 3"," 6","1997","195","106","1","29.6","24.5","17.5","82"
"1254","BBG","wet"," 3"," 6","1997","209","  8","1","29.6","24.5","17.5","82"
"1255","BBG","wet"," 3"," 6","1997","225","150","1","29.6","24.5","17.5","82"
"1256","BBG","wet"," 3"," 6","1997","279"," 13","1","29.6","24.5","17.5","82"
"1257","BBG","wet"," 3"," 6","1997","281","130","1","29.6","24.5","17.5","82"
"1258","BBG","wet"," 3"," 6","1997","281","138","1","29.6","24.5","17.5","82"
"1259","BBG","wet"," 3"," 6","1997","364"," 52","2","29.6","24.5","17.5","82"
"1260","BBG","wet"," 3"," 6","1997","364"," 62","1","29.6","24.5","17.5","82"
"1261","BBG","wet"," 3"," 6","1997","378"," 43","1","29.6","24.5","17.5","82"
"1262","BBG","wet"," 3"," 7","1997","185"," 51","1","5","26.3","16.8","94"
"1263","BBG","wet"," 3"," 7","1997","341","150","1","5","26.3","16.8","94"
"1264","BBG","wet"," 3"," 7","1997","350"," 51","2","5","26.3","16.8","94"
"1265","BBG","wet"," 3"," 7","1997","378"," 43","2","5","26.3","16.8","94"
"1266","BBG","wet"," 3","12","1997","185","150","1","0","27.8","15.8","68"
"1267","BBG","wet"," 3","12","1997","195","130","1","0","27.8","15.8","68"
"1268","BBG","wet"," 3","12","1997","202","112","1","0","27.8","15.8","68"
"1269","BBG","wet"," 3","12","1997","225","130","1","0","27.8","15.8","68"
"1270","BBG","wet"," 3","12","1997","248"," 66","1","0","27.8","15.8","68"
"1271","BBG","wet"," 3","12","1997","248","112","1","0","27.8","15.8","68"
"1272","BBG","wet"," 3","12","1997","249"," 66","1","0","27.8","15.8","68"
"1273","BBG","wet"," 3","12","1997","252","172","1","0","27.8","15.8","68"
"1274","BBG","wet"," 3","12","1997","312"," 66","2","0","27.8","15.8","68"
"1275","BBG","wet"," 3","12","1997","348","170","1","0","27.8","15.8","68"
"1276","BBG","wet"," 3","12","1997","363","112","1","0","27.8","15.8","68"
"1277","BBG","wet"," 3","12","1997","364","130","1","0","27.8","15.8","68"
"1278","BBG","wet"," 3","12","1997","385"," 66","1","0","27.8","15.8","68"
"1279","BBG","wet"," 3","13","1997","194","117","1","0","27.9","15.2","66"
"1280","BBG","wet"," 3","13","1997","195","126","1","0","27.9","15.2","66"
"1281","BBG","wet"," 3","13","1997","196","117","1","0","27.9","15.2","66"
"1282","BBG","wet"," 3","13","1997","200"," 43","1","0","27.9","15.2","66"
"1283","BBG","wet"," 3","13","1997","205"," 52","1","0","27.9","15.2","66"
"1284","BBG","wet"," 3","13","1997","205","117","1","0","27.9","15.2","66"
"1285","BBG","wet"," 3","13","1997","205","126","1","0","27.9","15.2","66"
"1286","BBG","wet"," 3","13","1997","217","130","1","0","27.9","15.2","66"
"1287","BBG","wet"," 3","13","1997","216","130","1","0","27.9","15.2","66"
"1288","BBG","wet"," 3","13","1997","225","117","1","0","27.9","15.2","66"
"1289","BBG","wet"," 3","13","1997","225","130","1","0","27.9","15.2","66"
"1290","BBG","wet"," 3","13","1997","236","130","2","0","27.9","15.2","66"
"1291","BBG","wet"," 3","13","1997","248","117","1","0","27.9","15.2","66"
"1292","BBG","wet"," 3","13","1997","277","130","1","0","27.9","15.2","66"
"1293","BBG","wet"," 3","13","1997","279","130","1","0","27.9","15.2","66"
"1294","BBG","wet"," 3","13","1997","279","150","1","0","27.9","15.2","66"
"1295","BBG","wet"," 3","13","1997","325","117","1","0","27.9","15.2","66"
"1296","BBG","wet"," 3","13","1997","334"," 13","1","0","27.9","15.2","66"
"1297","BBG","wet"," 3","13","1997","341","130","3","0","27.9","15.2","66"
"1298","BBG","wet"," 3","13","1997","350"," 43","1","0","27.9","15.2","66"
"1299","BBG","wet"," 3","13","1997","350","130","1","0","27.9","15.2","66"
"1300","BBG","wet"," 3","13","1997","359","126","2","0","27.9","15.2","66"
"1301","BBG","wet"," 3","13","1997","372"," 43","1","0","27.9","15.2","66"
"1302","BBG","wet"," 3","13","1997","375","136","1","0","27.9","15.2","66"
"1303","BBG","wet"," 3","13","1997","378"," 43","3","0","27.9","15.2","66"
"1304","BBG","wet"," 3","13","1997","378"," 62","1","0","27.9","15.2","66"
"1305","BBG","wet"," 3","13","1997","378","117","1","0","27.9","15.2","66"
"1306","BBG","wet"," 3","13","1997","378","126","1","0","27.9","15.2","66"
"1307","BBG","wet"," 3","13","1997","378","130","4","0","27.9","15.2","66"
"1308","BBG","wet"," 3","13","1997","378","167","1","0","27.9","15.2","66"
"1309","BBG","wet"," 3","13","1997","385","117","1","0","27.9","15.2","66"
"1310","BBG","wet"," 3","13","1997","387","154","1","0","27.9","15.2","66"
"1311","BBG","wet"," 3","24","1997","190","148","1","3.4","28.4","17.2","70"
"1312","BBG","wet"," 3","24","1997","206"," 43","1","3.4","28.4","17.2","70"
"1313","BBG","wet"," 3","24","1997","216","130","1","3.4","28.4","17.2","70"
"1314","BBG","wet"," 3","24","1997","222","162","1","3.4","28.4","17.2","70"
"1315","BBG","wet"," 3","24","1997","225","130","2","3.4","28.4","17.2","70"
"1316","BBG","wet"," 3","24","1997","225","148","1","3.4","28.4","17.2","70"
"1317","BBG","wet"," 3","24","1997","225","150","1","3.4","28.4","17.2","70"
"1318","BBG","wet"," 3","24","1997","225","162","1","3.4","28.4","17.2","70"
"1319","BBG","wet"," 3","24","1997","281","130","1","3.4","28.4","17.2","70"
"1320","BBG","wet"," 3","24","1997","341","162","2","3.4","28.4","17.2","70"
"1321","BBG","wet"," 3","24","1997","360","172","1","3.4","28.4","17.2","70"
"1322","BBG","wet"," 3","24","1997","377"," 43","1","3.4","28.4","17.2","70"
"1323","BBG","wet"," 3","25","1997","184","172","1","0","28.3","16.8","62"
"1324","BBG","wet"," 3","25","1997","194"," 43","1","0","28.3","16.8","62"
"1325","BBG","wet"," 3","25","1997","194","168","1","0","28.3","16.8","62"
"1326","BBG","wet"," 3","25","1997","195"," 43","1","0","28.3","16.8","62"
"1327","BBG","wet"," 3","25","1997","195","168","1","0","28.3","16.8","62"
"1328","BBG","wet"," 3","25","1997","196","154","2","0","28.3","16.8","62"
"1329","BBG","wet"," 3","25","1997","216","154","1","0","28.3","16.8","62"
"1330","BBG","wet"," 3","25","1997","225"," 13","1","0","28.3","16.8","62"
"1331","BBG","wet"," 3","25","1997","225","148","1","0","28.3","16.8","62"
"1332","BBG","wet"," 3","25","1997","225","150","1","0","28.3","16.8","62"
"1333","BBG","wet"," 3","25","1997","228"," 13","1","0","28.3","16.8","62"
"1334","BBG","wet"," 3","25","1997","236","130","1","0","28.3","16.8","62"
"1335","BBG","wet"," 3","25","1997","248","168","1","0","28.3","16.8","62"
"1336","BBG","wet"," 3","25","1997","249","172","1","0","28.3","16.8","62"
"1337","BBG","wet"," 3","25","1997","259","130","1","0","28.3","16.8","62"
"1338","BBG","wet"," 3","25","1997","277"," 13","1","0","28.3","16.8","62"
"1339","BBG","wet"," 3","25","1997","277"," 28","2","0","28.3","16.8","62"
"1340","BBG","wet"," 3","25","1997","277","162","1","0","28.3","16.8","62"
"1341","BBG","wet"," 3","25","1997","277","172","1","0","28.3","16.8","62"
"1342","BBG","wet"," 3","25","1997","279","150","1","0","28.3","16.8","62"
"1343","BBG","wet"," 3","25","1997","279","172","1","0","28.3","16.8","62"
"1344","BBG","wet"," 3","25","1997","281"," 83","1","0","28.3","16.8","62"
"1345","BBG","wet"," 3","25","1997","281","130","1","0","28.3","16.8","62"
"1346","BBG","wet"," 3","25","1997","296","172","1","0","28.3","16.8","62"
"1347","BBG","wet"," 3","25","1997","298","172","2","0","28.3","16.8","62"
"1348","BBG","wet"," 3","25","1997","312","172","1","0","28.3","16.8","62"
"1349","BBG","wet"," 3","25","1997","317","172","1","0","28.3","16.8","62"
"1350","BBG","wet"," 3","25","1997","324","180","1","0","28.3","16.8","62"
"1351","BBG","wet"," 3","25","1997","334"," 13","1","0","28.3","16.8","62"
"1352","BBG","wet"," 3","25","1997","341"," 43","1","0","28.3","16.8","62"
"1353","BBG","wet"," 3","25","1997","348"," 13","1","0","28.3","16.8","62"
"1354","BBG","wet"," 3","25","1997","348"," 43","2","0","28.3","16.8","62"
"1355","BBG","wet"," 3","25","1997","348","127","1","0","28.3","16.8","62"
"1356","BBG","wet"," 3","25","1997","350","154","1","0","28.3","16.8","62"
"1357","BBG","wet"," 3","25","1997","378"," 13","1","0","28.3","16.8","62"
"1358","BBG","wet"," 3","25","1997","378"," 43","4","0","28.3","16.8","62"
"1359","BBG","wet"," 3","25","1997","385"," 93","1","0","28.3","16.8","62"
"1360","BBG","dry"," 4"," 2","1997","217","130","1","0","27.6","17.6","81"
"1361","BBG","dry"," 4"," 2","1997","225","172","1","0","27.6","17.6","81"
"1362","BBG","dry"," 4"," 2","1997","225"," 18","1","0","27.6","17.6","81"
"1363","BBG","dry"," 4"," 2","1997","239","172","1","0","27.6","17.6","81"
"1364","BBG","dry"," 4"," 2","1997","240","172","1","0","27.6","17.6","81"
"1365","BBG","dry"," 4"," 2","1997","278"," 16","1","0","27.6","17.6","81"
"1366","BBG","dry"," 4"," 2","1997","279","172","3","0","27.6","17.6","81"
"1367","BBG","dry"," 4"," 2","1997","281","172","1","0","27.6","17.6","81"
"1368","BBG","dry"," 4"," 2","1997","281","130","1","0","27.6","17.6","81"
"1369","BBG","dry"," 4"," 2","1997","296","136","1","0","27.6","17.6","81"
"1370","BBG","dry"," 4"," 2","1997","312","172","1","0","27.6","17.6","81"
"1371","BBG","dry"," 4"," 2","1997","317","172","1","0","27.6","17.6","81"
"1372","BBG","dry"," 4"," 2","1997","326","172","1","0","27.6","17.6","81"
"1373","BBG","dry"," 4"," 2","1997","333"," 18","1","0","27.6","17.6","81"
"1374","BBG","dry"," 4"," 2","1997","333","172","1","0","27.6","17.6","81"
"1375","BBG","dry"," 4"," 2","1997","348","172","1","0","27.6","17.6","81"
"1376","BBG","dry"," 4"," 2","1997","378"," 93","1","0","27.6","17.6","81"
"1377","BBG","dry"," 4"," 2","1997","378","130","1","0","27.6","17.6","81"
"1378","BBG","dry"," 4"," 2","1997","386","172","1","0","27.6","17.6","81"
"1379","BBG","dry"," 4"," 3","1997","184","172","1","25.3","26.9","16.1","82"
"1380","BBG","dry"," 4"," 3","1997","194","172","1","25.3","26.9","16.1","82"
"1381","BBG","dry"," 4"," 3","1997","207","172","1","25.3","26.9","16.1","82"
"1382","BBG","dry"," 4"," 3","1997","224","172","1","25.3","26.9","16.1","82"
"1383","BBG","dry"," 4"," 3","1997","225","162","1","25.3","26.9","16.1","82"
"1384","BBG","dry"," 4"," 3","1997","252","172","1","25.3","26.9","16.1","82"
"1385","BBG","dry"," 4"," 3","1997","261","172","1","25.3","26.9","16.1","82"
"1386","BBG","dry"," 4"," 3","1997","279","172","1","25.3","26.9","16.1","82"
"1387","BBG","dry"," 4"," 3","1997","281","172","2","25.3","26.9","16.1","82"
"1388","BBG","dry"," 4"," 3","1997","307","172","1","25.3","26.9","16.1","82"
"1389","BBG","dry"," 4"," 3","1997","310","172","1","25.3","26.9","16.1","82"
"1390","BBG","dry"," 4"," 3","1997","314","136","1","25.3","26.9","16.1","82"
"1391","BBG","dry"," 4"," 3","1997","317","172","1","25.3","26.9","16.1","82"
"1392","BBG","dry"," 4"," 3","1997","325","172","1","25.3","26.9","16.1","82"
"1393","BBG","dry"," 4"," 3","1997","326"," 83","1","25.3","26.9","16.1","82"
"1394","BBG","dry"," 4"," 3","1997","326","172","1","25.3","26.9","16.1","82"
"1395","BBG","dry"," 4"," 3","1997","333","172","1","25.3","26.9","16.1","82"
"1396","BBG","dry"," 4"," 3","1997","341","162","1","25.3","26.9","16.1","82"
"1397","BBG","dry"," 4"," 3","1997","350","162","2","25.3","26.9","16.1","82"
"1398","BBG","dry"," 4"," 3","1997","378","154","1","25.3","26.9","16.1","82"
"1399","BBG","dry"," 4"," 9","1997","194","  1","1","0","25.4","16.1","72"
"1400","BBG","dry"," 4"," 9","1997","195","162","1","0","25.4","16.1","72"
"1401","BBG","dry"," 4"," 9","1997","209"," 43","1","0","25.4","16.1","72"
"1402","BBG","dry"," 4"," 9","1997","216","162","1","0","25.4","16.1","72"
"1403","BBG","dry"," 4"," 9","1997","217","162","1","0","25.4","16.1","72"
"1404","BBG","dry"," 4"," 9","1997","224","172","1","0","25.4","16.1","72"
"1405","BBG","dry"," 4"," 9","1997","260","168","1","0","25.4","16.1","72"
"1406","BBG","dry"," 4"," 9","1997","279","162","1","0","25.4","16.1","72"
"1407","BBG","dry"," 4"," 9","1997","279","172","1","0","25.4","16.1","72"
"1408","BBG","dry"," 4"," 9","1997","281","172","1","0","25.4","16.1","72"
"1409","BBG","dry"," 4"," 9","1997","285","162","2","0","25.4","16.1","72"
"1410","BBG","dry"," 4"," 9","1997","298","172","1","0","25.4","16.1","72"
"1411","BBG","dry"," 4"," 9","1997","317","172","1","0","25.4","16.1","72"
"1412","BBG","dry"," 4"," 9","1997","333"," 13","1","0","25.4","16.1","72"
"1413","BBG","dry"," 4"," 9","1997","341","162","3","0","25.4","16.1","72"
"1414","BBG","dry"," 4"," 9","1997","364"," 83","1","0","25.4","16.1","72"
