"","System","Season","Month","Day","Year","Bee","Plant","Visits","Precip","Tmax","Tmin","Humid"
"1024","BBG","wet"," 2","25","1997","341","130","1","0","27.9","19.7","84"
"1025","BBG","wet"," 2","25","1997","350","103","1","0","27.9","19.7","84"
"1026","BBG","wet"," 2","25","1997","378"," 43; 43;182","3","0","27.9","19.7","84"
"1027","BBG","wet"," 2","25","1997","380"," 43; 43","2","0","27.9","19.7","84"
"1028","BBG","wet"," 3"," 6","1997","195","106","1","29.6","24.5","17.5","82"
"1029","BBG","wet"," 3"," 6","1997","209","  8","1","29.6","24.5","17.5","82"
"1030","BBG","wet"," 3"," 6","1997","225","150","1","29.6","24.5","17.5","82"
"1031","BBG","wet"," 3"," 6","1997","279"," 13","1","29.6","24.5","17.5","82"
"1032","BBG","wet"," 3"," 6","1997","281","130;138","2","29.6","24.5","17.5","82"
"1033","BBG","wet"," 3"," 6","1997","364"," 52; 52; 62","3","29.6","24.5","17.5","82"
"1034","BBG","wet"," 3"," 6","1997","378"," 43","1","29.6","24.5","17.5","82"
"1035","BBG","wet"," 3"," 7","1997","185"," 51","1","5","26.3","16.8","94"
"1036","BBG","wet"," 3"," 7","1997","341","150","1","5","26.3","16.8","94"
"1037","BBG","wet"," 3"," 7","1997","350"," 51; 51","2","5","26.3","16.8","94"
"1038","BBG","wet"," 3"," 7","1997","378"," 43; 43","2","5","26.3","16.8","94"
"1039","BBG","wet"," 3","12","1997","185","150","1","0","27.8","15.8","68"
"1040","BBG","wet"," 3","12","1997","195","130","1","0","27.8","15.8","68"
"1041","BBG","wet"," 3","12","1997","202","112","1","0","27.8","15.8","68"
"1042","BBG","wet"," 3","12","1997","225","130","1","0","27.8","15.8","68"
"1043","BBG","wet"," 3","12","1997","248"," 66;112","2","0","27.8","15.8","68"
"1044","BBG","wet"," 3","12","1997","249"," 66","1","0","27.8","15.8","68"
"1045","BBG","wet"," 3","12","1997","252","172","1","0","27.8","15.8","68"
"1046","BBG","wet"," 3","12","1997","312"," 66; 66","2","0","27.8","15.8","68"
"1047","BBG","wet"," 3","12","1997","348","170","1","0","27.8","15.8","68"
"1048","BBG","wet"," 3","12","1997","363","112","1","0","27.8","15.8","68"
"1049","BBG","wet"," 3","12","1997","364","130","1","0","27.8","15.8","68"
"1050","BBG","wet"," 3","12","1997","385"," 66","1","0","27.8","15.8","68"
"1051","BBG","wet"," 3","13","1997","194","117","1","0","27.9","15.2","66"
"1052","BBG","wet"," 3","13","1997","195","126","1","0","27.9","15.2","66"
"1053","BBG","wet"," 3","13","1997","196","117","1","0","27.9","15.2","66"
"1054","BBG","wet"," 3","13","1997","200"," 43","1","0","27.9","15.2","66"
"1055","BBG","wet"," 3","13","1997","205"," 52;117;126","3","0","27.9","15.2","66"
"1056","BBG","wet"," 3","13","1997","217","130","1","0","27.9","15.2","66"
"1057","BBG","wet"," 3","13","1997","216","130","1","0","27.9","15.2","66"
"1058","BBG","wet"," 3","13","1997","225","117;130","2","0","27.9","15.2","66"
"1059","BBG","wet"," 3","13","1997","236","130;130","2","0","27.9","15.2","66"
"1060","BBG","wet"," 3","13","1997","248","117","1","0","27.9","15.2","66"
"1061","BBG","wet"," 3","13","1997","277","130","1","0","27.9","15.2","66"
"1062","BBG","wet"," 3","13","1997","279","130;150","2","0","27.9","15.2","66"
"1063","BBG","wet"," 3","13","1997","325","117","1","0","27.9","15.2","66"
"1064","BBG","wet"," 3","13","1997","334"," 13","1","0","27.9","15.2","66"
"1065","BBG","wet"," 3","13","1997","341","130;130;130","3","0","27.9","15.2","66"
"1066","BBG","wet"," 3","13","1997","350"," 43;130","2","0","27.9","15.2","66"
"1067","BBG","wet"," 3","13","1997","359","126;126","2","0","27.9","15.2","66"
"1068","BBG","wet"," 3","13","1997","372"," 43","1","0","27.9","15.2","66"
"1069","BBG","wet"," 3","13","1997","375","136","1","0","27.9","15.2","66"
"1070","BBG","wet"," 3","13","1997","378"," 43; 43; 43; 62;117;126;130;130;130;130;167","11","0","27.9","15.2","66"
"1071","BBG","wet"," 3","13","1997","385","117","1","0","27.9","15.2","66"
"1072","BBG","wet"," 3","13","1997","387","154","1","0","27.9","15.2","66"
"1073","BBG","wet"," 3","24","1997","190","148","1","3.4","28.4","17.2","70"
"1074","BBG","wet"," 3","24","1997","206"," 43","1","3.4","28.4","17.2","70"
"1075","BBG","wet"," 3","24","1997","216","130","1","3.4","28.4","17.2","70"
"1076","BBG","wet"," 3","24","1997","222","162","1","3.4","28.4","17.2","70"
"1077","BBG","wet"," 3","24","1997","225","130;148;130;150;162","5","3.4","28.4","17.2","70"
"1078","BBG","wet"," 3","24","1997","281","130","1","3.4","28.4","17.2","70"
"1079","BBG","wet"," 3","24","1997","341","162;162","2","3.4","28.4","17.2","70"
"1080","BBG","wet"," 3","24","1997","360","172","1","3.4","28.4","17.2","70"
"1081","BBG","wet"," 3","24","1997","377"," 43","1","3.4","28.4","17.2","70"
"1082","BBG","wet"," 3","25","1997","184","172","1","0","28.3","16.8","62"
"1083","BBG","wet"," 3","25","1997","194"," 43;168","2","0","28.3","16.8","62"
"1084","BBG","wet"," 3","25","1997","195"," 43;168","2","0","28.3","16.8","62"
"1085","BBG","wet"," 3","25","1997","196","154;154","2","0","28.3","16.8","62"
"1086","BBG","wet"," 3","25","1997","216","154","1","0","28.3","16.8","62"
"1087","BBG","wet"," 3","25","1997","225"," 13;148;150","3","0","28.3","16.8","62"
"1088","BBG","wet"," 3","25","1997","228"," 13","1","0","28.3","16.8","62"
"1089","BBG","wet"," 3","25","1997","236","130","1","0","28.3","16.8","62"
"1090","BBG","wet"," 3","25","1997","248","168","1","0","28.3","16.8","62"
"1091","BBG","wet"," 3","25","1997","249","172","1","0","28.3","16.8","62"
"1092","BBG","wet"," 3","25","1997","259","130","1","0","28.3","16.8","62"
"1093","BBG","wet"," 3","25","1997","277"," 13; 28; 28;162;172","5","0","28.3","16.8","62"
"1094","BBG","wet"," 3","25","1997","279","150;172","2","0","28.3","16.8","62"
"1095","BBG","wet"," 3","25","1997","281"," 83;130","2","0","28.3","16.8","62"
"1096","BBG","wet"," 3","25","1997","296","172","1","0","28.3","16.8","62"
"1097","BBG","wet"," 3","25","1997","298","172;172","2","0","28.3","16.8","62"
"1098","BBG","wet"," 3","25","1997","312","172","1","0","28.3","16.8","62"
"1099","BBG","wet"," 3","25","1997","317","172","1","0","28.3","16.8","62"
"1100","BBG","wet"," 3","25","1997","324","180","1","0","28.3","16.8","62"
"1101","BBG","wet"," 3","25","1997","334"," 13","1","0","28.3","16.8","62"
"1102","BBG","wet"," 3","25","1997","341"," 43","1","0","28.3","16.8","62"
"1103","BBG","wet"," 3","25","1997","348"," 13; 43; 43;127","4","0","28.3","16.8","62"
"1104","BBG","wet"," 3","25","1997","350","154","1","0","28.3","16.8","62"
"1105","BBG","wet"," 3","25","1997","378"," 13; 43; 43; 43; 43","5","0","28.3","16.8","62"
"1106","BBG","wet"," 3","25","1997","385"," 93","1","0","28.3","16.8","62"
"1107","BBG","dry"," 4"," 2","1997","217","130","1","0","27.6","17.6","81"
"1108","BBG","dry"," 4"," 2","1997","225","172; 18","2","0","27.6","17.6","81"
"1109","BBG","dry"," 4"," 2","1997","239","172","1","0","27.6","17.6","81"
"1110","BBG","dry"," 4"," 2","1997","240","172","1","0","27.6","17.6","81"
"1111","BBG","dry"," 4"," 2","1997","278"," 16","1","0","27.6","17.6","81"
"1112","BBG","dry"," 4"," 2","1997","279","172;172;172","3","0","27.6","17.6","81"
"1113","BBG","dry"," 4"," 2","1997","281","172;130","2","0","27.6","17.6","81"
"1114","BBG","dry"," 4"," 2","1997","296","136","1","0","27.6","17.6","81"
"1115","BBG","dry"," 4"," 2","1997","312","172","1","0","27.6","17.6","81"
"1116","BBG","dry"," 4"," 2","1997","317","172","1","0","27.6","17.6","81"
"1117","BBG","dry"," 4"," 2","1997","326","172","1","0","27.6","17.6","81"
"1118","BBG","dry"," 4"," 2","1997","333"," 18;172","2","0","27.6","17.6","81"
"1119","BBG","dry"," 4"," 2","1997","348","172","1","0","27.6","17.6","81"
"1120","BBG","dry"," 4"," 2","1997","378"," 93;130","2","0","27.6","17.6","81"
"1121","BBG","dry"," 4"," 2","1997","386","172","1","0","27.6","17.6","81"
"1122","BBG","dry"," 4"," 3","1997","184","172","1","25.3","26.9","16.1","82"
"1123","BBG","dry"," 4"," 3","1997","194","172","1","25.3","26.9","16.1","82"
"1124","BBG","dry"," 4"," 3","1997","207","172","1","25.3","26.9","16.1","82"
"1125","BBG","dry"," 4"," 3","1997","224","172","1","25.3","26.9","16.1","82"
"1126","BBG","dry"," 4"," 3","1997","225","162","1","25.3","26.9","16.1","82"
"1127","BBG","dry"," 4"," 3","1997","252","172","1","25.3","26.9","16.1","82"
"1128","BBG","dry"," 4"," 3","1997","261","172","1","25.3","26.9","16.1","82"
"1129","BBG","dry"," 4"," 3","1997","279","172","1","25.3","26.9","16.1","82"
"1130","BBG","dry"," 4"," 3","1997","281","172;172","2","25.3","26.9","16.1","82"
"1131","BBG","dry"," 4"," 3","1997","307","172","1","25.3","26.9","16.1","82"
"1132","BBG","dry"," 4"," 3","1997","310","172","1","25.3","26.9","16.1","82"
"1133","BBG","dry"," 4"," 3","1997","314","136","1","25.3","26.9","16.1","82"
"1134","BBG","dry"," 4"," 3","1997","317","172","1","25.3","26.9","16.1","82"
"1135","BBG","dry"," 4"," 3","1997","325","172","1","25.3","26.9","16.1","82"
"1136","BBG","dry"," 4"," 3","1997","326"," 83;172","2","25.3","26.9","16.1","82"
"1137","BBG","dry"," 4"," 3","1997","333","172","1","25.3","26.9","16.1","82"
"1138","BBG","dry"," 4"," 3","1997","341","162","1","25.3","26.9","16.1","82"
"1139","BBG","dry"," 4"," 3","1997","350","162;162","2","25.3","26.9","16.1","82"
"1140","BBG","dry"," 4"," 3","1997","378","154","1","25.3","26.9","16.1","82"
"1141","BBG","dry"," 4"," 9","1997","194","  1","1","0","25.4","16.1","72"
"1142","BBG","dry"," 4"," 9","1997","195","162","1","0","25.4","16.1","72"
"1143","BBG","dry"," 4"," 9","1997","209"," 43","1","0","25.4","16.1","72"
"1144","BBG","dry"," 4"," 9","1997","216","162","1","0","25.4","16.1","72"
"1145","BBG","dry"," 4"," 9","1997","217","162","1","0","25.4","16.1","72"
"1146","BBG","dry"," 4"," 9","1997","224","172","1","0","25.4","16.1","72"
"1147","BBG","dry"," 4"," 9","1997","260","168","1","0","25.4","16.1","72"
"1148","BBG","dry"," 4"," 9","1997","279","162;172","2","0","25.4","16.1","72"
"1149","BBG","dry"," 4"," 9","1997","281","172","1","0","25.4","16.1","72"
"1150","BBG","dry"," 4"," 9","1997","285","162;162","2","0","25.4","16.1","72"
"1151","BBG","dry"," 4"," 9","1997","298","172","1","0","25.4","16.1","72"
"1152","BBG","dry"," 4"," 9","1997","317","172","1","0","25.4","16.1","72"
"1153","BBG","dry"," 4"," 9","1997","333"," 13","1","0","25.4","16.1","72"
"1154","BBG","dry"," 4"," 9","1997","341","162;162;162","3","0","25.4","16.1","72"
"1155","BBG","dry"," 4"," 9","1997","364"," 83","1","0","25.4","16.1","72"
"1156","BBG","dry"," 4"," 9","1997","387","162","1","0","25.4","16.1","72"
"1157","BBG","dry"," 4","10","1997","184","168;168","2","0","25.5","14.8","69"
"1158","BBG","dry"," 4","10","1997","194","172","1","0","25.5","14.8","69"
"1159","BBG","dry"," 4","10","1997","195","154","1","0","25.5","14.8","69"
"1160","BBG","dry"," 4","10","1997","196"," 62;154;168","3","0","25.5","14.8","69"
"1161","BBG","dry"," 4","10","1997","199","154","1","0","25.5","14.8","69"
"1162","BBG","dry"," 4","10","1997","203","154","1","0","25.5","14.8","69"
"1163","BBG","dry"," 4","10","1997","214"," 24;172;172;172","4","0","25.5","14.8","69"
"1164","BBG","dry"," 4","10","1997","216","154;168","2","0","25.5","14.8","69"
"1165","BBG","dry"," 4","10","1997","220","172","1","0","25.5","14.8","69"
"1166","BBG","dry"," 4","10","1997","224","172","1","0","25.5","14.8","69"
"1167","BBG","dry"," 4","10","1997","225"," 43;172","2","0","25.5","14.8","69"
"1168","BBG","dry"," 4","10","1997","228","172","1","0","25.5","14.8","69"
"1169","BBG","dry"," 4","10","1997","248"," 61","1","0","25.5","14.8","69"
"1170","BBG","dry"," 4","10","1997","268","172","1","0","25.5","14.8","69"
"1171","BBG","dry"," 4","10","1997","277"," 13","1","0","25.5","14.8","69"
"1172","BBG","dry"," 4","10","1997","278","172;172","2","0","25.5","14.8","69"
"1173","BBG","dry"," 4","10","1997","279","172","1","0","25.5","14.8","69"
"1174","BBG","dry"," 4","10","1997","281"," 83;172;172","3","0","25.5","14.8","69"
"1175","BBG","dry"," 4","10","1997","291","172","1","0","25.5","14.8","69"
"1176","BBG","dry"," 4","10","1997","299","168;172;172","3","0","25.5","14.8","69"
"1177","BBG","dry"," 4","10","1997","300","168;168;172;172","4","0","25.5","14.8","69"
"1178","BBG","dry"," 4","10","1997","319"," 59","1","0","25.5","14.8","69"
"1179","BBG","dry"," 4","10","1997","326"," 83; 83; 83","3","0","25.5","14.8","69"
"1180","BBG","dry"," 4","10","1997","329"," 92","1","0","25.5","14.8","69"
"1181","BBG","dry"," 4","10","1997","333","172;172;172","3","0","25.5","14.8","69"
"1182","BBG","dry"," 4","10","1997","334","172","1","0","25.5","14.8","69"
"1183","BBG","dry"," 4","10","1997","341","154;154","2","0","25.5","14.8","69"
"1184","BBG","dry"," 4","10","1997","348"," 43;172;172","3","0","25.5","14.8","69"
"1185","BBG","dry"," 4","10","1997","350"," 24;175","2","0","25.5","14.8","69"
"1186","BBG","dry"," 4","10","1997","356","154","1","0","25.5","14.8","69"
"1187","BBG","dry"," 4","10","1997","375","182","1","0","25.5","14.8","69"
"1188","BBG","dry"," 4","10","1997","378"," 13; 22; 22; 24; 43; 43; 59","7","0","25.5","14.8","69"
"1189","BBG","dry"," 4","10","1997","380"," 98","1","0","25.5","14.8","69"
"1190","BBG","dry"," 4","10","1997","385","172","1","0","25.5","14.8","69"
"1191","BBG","dry"," 4","16","1997","216","  3;154;162","3","3.2","21.9","17.3","86"
"1192","BBG","dry"," 4","16","1997","217","162","1","3.2","21.9","17.3","86"
"1193","BBG","dry"," 4","16","1997","236"," 16","1","3.2","21.9","17.3","86"
"1194","BBG","dry"," 4","16","1997","279"," 16","1","3.2","21.9","17.3","86"
"1195","BBG","dry"," 4","16","1997","341","162","1","3.2","21.9","17.3","86"
"1196","BBG","dry"," 4","16","1997","350","162","1","3.2","21.9","17.3","86"
"1197","BBG","dry"," 4","16","1997","380","162","1","3.2","21.9","17.3","86"
"1198","BBG","dry"," 4","23","1997","217","172; 38","2","0","26.1","16.3","76"
"1199","BBG","dry"," 4","23","1997","216","154;172;172","3","0","26.1","16.3","76"
"1200","BBG","dry"," 4","23","1997","225"," 38; 38","2","0","26.1","16.3","76"
"1201","BBG","dry"," 4","23","1997","223","172","1","0","26.1","16.3","76"
"1202","BBG","dry"," 4","23","1997","246","172","1","0","26.1","16.3","76"
"1203","BBG","dry"," 4","23","1997","279","168;172;172","3","0","26.1","16.3","76"
"1204","BBG","dry"," 4","23","1997","281","168;172;172","3","0","26.1","16.3","76"
"1205","BBG","dry"," 4","23","1997","298","172;172;172","3","0","26.1","16.3","76"
"1206","BBG","dry"," 4","23","1997","317","175","1","0","26.1","16.3","76"
"1207","BBG","dry"," 4","23","1997","325","172","1","0","26.1","16.3","76"
"1208","BBG","dry"," 4","23","1997","326","172","1","0","26.1","16.3","76"
"1209","BBG","dry"," 4","23","1997","370"," 43","1","0","26.1","16.3","76"
"1210","BBG","dry"," 4","23","1997","381"," 43; 83","2","0","26.1","16.3","76"
"1211","BBG","dry"," 4","23","1997","384","172","1","0","26.1","16.3","76"
"1212","BBG","dry"," 4","25","1997","184","172","1","0","27.1","15.5","69"
"1213","BBG","dry"," 4","25","1997","194","168;172","2","0","27.1","15.5","69"
"1214","BBG","dry"," 4","25","1997","203"," 32; 83;172;172;172","5","0","27.1","15.5","69"
"1215","BBG","dry"," 4","25","1997","224"," 30","1","0","27.1","15.5","69"
"1216","BBG","dry"," 4","25","1997","229","172","1","0","27.1","15.5","69"
"1217","BBG","dry"," 4","25","1997","246","168","1","0","27.1","15.5","69"
"1218","BBG","dry"," 4","25","1997","247"," 59","1","0","27.1","15.5","69"
"1219","BBG","dry"," 4","25","1997","249","172","1","0","27.1","15.5","69"
"1220","BBG","dry"," 4","25","1997","277","125","1","0","27.1","15.5","69"
"1221","BBG","dry"," 4","25","1997","279"," 87","1","0","27.1","15.5","69"
"1222","BBG","dry"," 4","25","1997","281","176; 87","2","0","27.1","15.5","69"
"1223","BBG","dry"," 4","25","1997","284","172","1","0","27.1","15.5","69"
"1224","BBG","dry"," 4","25","1997","285","168","1","0","27.1","15.5","69"
"1225","BBG","dry"," 4","25","1997","298","168;172;172;172;172;172;172;172;172","9","0","27.1","15.5","69"
"1226","BBG","dry"," 4","25","1997","299","172;172","2","0","27.1","15.5","69"
"1227","BBG","dry"," 4","25","1997","313","168","1","0","27.1","15.5","69"
"1228","BBG","dry"," 4","25","1997","323","172","1","0","27.1","15.5","69"
"1229","BBG","dry"," 4","25","1997","330","172","1","0","27.1","15.5","69"
"1230","BBG","dry"," 4","25","1997","333","172;172;172;172;172","5","0","27.1","15.5","69"
"1231","BBG","dry"," 4","25","1997","348","172;172","2","0","27.1","15.5","69"
"1232","BBG","dry"," 4","25","1997","350"," 32; 85;172;172;172","5","0","27.1","15.5","69"
"1233","BBG","dry"," 4","25","1997","356","154","1","0","27.1","15.5","69"
"1234","BBG","dry"," 4","25","1997","377","172","1","0","27.1","15.5","69"
"1235","BBG","dry"," 4","25","1997","378"," 26; 26; 59;172;175;175","6","0","27.1","15.5","69"
"1236","BBG","dry"," 4","29","1997","195","162","1","0","26.2","15.6","78"
"1237","BBG","dry"," 4","29","1997","217","172;154;172","3","0","26.2","15.6","78"
"1238","BBG","dry"," 4","29","1997","216","154;154","2","0","26.2","15.6","78"
"1239","BBG","dry"," 4","29","1997","236","162","1","0","26.2","15.6","78"
"1240","BBG","dry"," 4","29","1997","278"," 16","1","0","26.2","15.6","78"
"1241","BBG","dry"," 4","29","1997","279","150;150;150","3","0","26.2","15.6","78"
"1242","BBG","dry"," 4","29","1997","298","168;172;172;172","4","0","26.2","15.6","78"
"1243","BBG","dry"," 4","29","1997","312"," 30","1","0","26.2","15.6","78"
"1244","BBG","dry"," 4","29","1997","317","154","1","0","26.2","15.6","78"
"1245","BBG","dry"," 4","29","1997","325"," 30","1","0","26.2","15.6","78"
"1246","BBG","dry"," 4","29","1997","326"," 30;150;150;168;168;168;168;168;172","9","0","26.2","15.6","78"
"1247","BBG","dry"," 4","29","1997","330"," 43","1","0","26.2","15.6","78"
"1248","BBG","dry"," 4","29","1997","333","172","1","0","26.2","15.6","78"
"1249","BBG","dry"," 4","29","1997","341","162;150;154;154;162","5","0","26.2","15.6","78"
"1250","BBG","dry"," 4","29","1997","350","162;162;162;162","4","0","26.2","15.6","78"
"1251","BBG","dry"," 4","29","1997","355","162;162","2","0","26.2","15.6","78"
"1252","BBG","dry"," 4","29","1997","362"," 30; 30; 30","3","0","26.2","15.6","78"
"1253","BBG","dry"," 4","29","1997","364","150;168","2","0","26.2","15.6","78"
"1254","BBG","dry"," 4","29","1997","378"," 30;162","2","0","26.2","15.6","78"
"1255","BBG","dry"," 4","29","1997","385"," 83","1","0","26.2","15.6","78"
"1256","BBG","dry"," 4","29","1997","387","162;162","2","0","26.2","15.6","78"
"1257","BBG","dry"," 5"," 6","1997","186","117","1","0","25","16.4","63"
"1258","BBG","dry"," 5"," 6","1997","236","154","1","0","25","16.4","63"
"1259","BBG","dry"," 5"," 6","1997","279"," 16;150;150;150","4","0","25","16.4","63"
"1260","BBG","dry"," 5"," 6","1997","281","176;176;176;148","4","0","25","16.4","63"
"1261","BBG","dry"," 5"," 6","1997","297","176;176;176","3","0","25","16.4","63"
"1262","BBG","dry"," 5"," 6","1997","326","176","1","0","25","16.4","63"
"1263","BBG","dry"," 5"," 6","1997","333","172","1","0","25","16.4","63"
"1264","BBG","dry"," 5"," 6","1997","341","154","1","0","25","16.4","63"
"1265","BBG","dry"," 5"," 6","1997","361","176","1","0","25","16.4","63"
"1266","BBG","dry"," 5"," 6","1997","375","146;148","2","0","25","16.4","63"
"1267","BBG","dry"," 5"," 6","1997","376","176","1","0","25","16.4","63"
"1268","BBG","dry"," 5"," 9","1997","216","115","1","0","25.1","11.2","60"
"1269","BBG","dry"," 5"," 9","1997","290"," 46","1","0","25.1","11.2","60"
"1270","BBG","dry"," 5"," 9","1997","325","172","1","0","25.1","11.2","60"
"1271","BBG","dry"," 5"," 9","1997","350","180","1","0","25.1","11.2","60"
"1272","BBG","dry"," 5"," 9","1997","362","115;115","2","0","25.1","11.2","60"
"1273","BBG","dry"," 5"," 9","1997","365","127","1","0","25.1","11.2","60"
"1274","BBG","dry"," 5","13","1997","195"," 62","1","0","26.2","11.2","64"
"1275","BBG","dry"," 5","13","1997","217"," 63","1","0","26.2","11.2","64"
"1276","BBG","dry"," 5","13","1997","225","168","1","0","26.2","11.2","64"
"1277","BBG","dry"," 5","13","1997","281","172;172","2","0","26.2","11.2","64"
"1278","BBG","dry"," 5","13","1997","284","154","1","0","26.2","11.2","64"
"1279","BBG","dry"," 5","13","1997","298","172","1","0","26.2","11.2","64"
"1280","BBG","dry"," 5","13","1997","325","168","1","0","26.2","11.2","64"
"1281","BBG","dry"," 5","13","1997","326","172;172","2","0","26.2","11.2","64"
"1282","BBG","dry"," 5","13","1997","350","175","1","0","26.2","11.2","64"
"1283","BBG","dry"," 5","13","1997","362","175;175","2","0","26.2","11.2","64"
"1284","BBG","dry"," 5","13","1997","381"," 43","1","0","26.2","11.2","64"
"1285","BBG","dry"," 5","20","1997","225"," 38","1","0","24.6","11.2","67"
"1286","BBG","dry"," 5","20","1997","227"," 38","1","0","24.6","11.2","67"
"1287","BBG","dry"," 5","20","1997","249","166","1","0","24.6","11.2","67"
"1288","BBG","dry"," 5","20","1997","281","168;168","2","0","24.6","11.2","67"
"1289","BBG","dry"," 5","20","1997","325","168","1","0","24.6","11.2","67"
"1290","BBG","dry"," 5","20","1997","326","168;168;168","3","0","24.6","11.2","67"
"1291","BBG","dry"," 5","20","1997","329"," 94","1","0","24.6","11.2","67"
"1292","BBG","dry"," 5","20","1997","350","159","1","0","24.6","11.2","67"
"1293","BBG","dry"," 5","20","1997","387","159","1","0","24.6","11.2","67"
"1294","BBG","dry"," 5","21","1997","252","168","1","0","25.2","14.2","73"
"1295","BBG","dry"," 5","21","1997","279","155","1","0","25.2","14.2","73"
"1296","BBG","dry"," 5","21","1997","281"," 83;168","2","0","25.2","14.2","73"
"1297","BBG","dry"," 5","21","1997","298","168;168","2","0","25.2","14.2","73"
"1298","BBG","dry"," 5","21","1997","317","168","1","0","25.2","14.2","73"
"1299","BBG","dry"," 5","21","1997","341","150","1","0","25.2","14.2","73"
"1300","BBG","dry"," 5","21","1997","378","172","1","0","25.2","14.2","73"
"1301","BBG","dry"," 5","30","1997","194","150","1","0","25.4","12.2","68"
"1302","BBG","dry"," 5","30","1997","217","127;150","2","0","25.4","12.2","68"
"1303","BBG","dry"," 5","30","1997","341","150","1","0","25.4","12.2","68"
"1304","BBG","dry"," 5","30","1997","366","150","1","0","25.4","12.2","68"
"1305","BBG","dry"," 5","30","1997","380","154","1","0","25.4","12.2","68"
"1306","BBG","dry"," 6"," 3","1997","217","150;150","2","0","25.5","16.6","64"
"1307","BBG","dry"," 6"," 3","1997","216","150;154","2","0","25.5","16.6","64"
"1308","BBG","dry"," 6"," 3","1997","279","150","1","0","25.5","16.6","64"
"1309","BBG","dry"," 6"," 3","1997","281"," 44","1","0","25.5","16.6","64"
"1310","BBG","dry"," 6"," 3","1997","341","150","1","0","25.5","16.6","64"
"1311","BBG","dry"," 6"," 3","1997","381"," 44","1","0","25.5","16.6","64"
