,Order,Pollinator.name,Genus,Species,Taxa,PlantName,Interactions,SystemCode,Season,Day,Month,Year,SystemLocation,Reference,Size,SizeType
327,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Sep,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
328,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
329,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
330,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Psidium salutare,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
331,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
332,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Ipomoea contorquens,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
333,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Deianira chiquitana,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
334,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
335,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Palicourea rigida,1,cer,wet,NA,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
336,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
337,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Psidium salutare,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
338,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Hepatica americana,4,nca,,NA,,NA,"North Carolina, USA","Motten, A. F. 1982. Pollination Ecology of the Spring Wildflower Community in the Deciduous Forests of Piedmont North Carolina. Doctoral Dissertation thesis, Duke University, Duhram, North Carolina, USA; Motten, A. F. 1986. Pollination ecology of the spring wildflower community of a temperate deciduous forest. Ecological Monographs 56:21-42.",3.3,ITD
339,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Mimosa lanuginosa,1,cer,wet,NA,Jul,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
340,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Asclepias speciosa,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",3.3,ITD
341,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Thalictrum fendleri,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",3.3,ITD
342,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Mimosa radula,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
343,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
344,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Mimosa albolanata,1,cer,wet,NA,Jun,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
345,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
346,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Erythronium umbilicatum,52,nca,,NA,,NA,"North Carolina, USA","Motten, A. F. 1982. Pollination Ecology of the Spring Wildflower Community in the Deciduous Forests of Piedmont North Carolina. Doctoral Dissertation thesis, Duke University, Duhram, North Carolina, USA; Motten, A. F. 1986. Pollination ecology of the spring wildflower community of a temperate deciduous forest. Ecological Monographs 56:21-42.",3.3,ITD
347,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Chamaecrista desvauxii,1,cer,wet,NA,Apr,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
348,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Vellozia squamata,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
349,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Mentzelia multiflora,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",3.3,ITD
350,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Erythroxylum campestre,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
351,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Claytonia virginica,4,nca,,NA,,NA,"North Carolina, USA","Motten, A. F. 1982. Pollination Ecology of the Spring Wildflower Community in the Deciduous Forests of Piedmont North Carolina. Doctoral Dissertation thesis, Duke University, Duhram, North Carolina, USA; Motten, A. F. 1986. Pollination ecology of the spring wildflower community of a temperate deciduous forest. Ecological Monographs 56:21-42.",3.3,ITD
352,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Erythroxylum campestre,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
353,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
354,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Sep,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
355,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Vellozia squamata,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
356,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Linaria vulgaris,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",3.3,ITD
357,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
358,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Mimosa albolanata,1,cer,wet,NA,Feb,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
359,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Psidium salutare,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
360,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Erythroxylum campestre,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
361,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Mimosa albolanata,1,cer,wet,NA,Jun,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
362,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Penstemon unilateralis,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",3.3,ITD
363,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Centaurea nigra,14,snk,,NA,,NA,"Shelfanger, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",3.3,ITD
364,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
365,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
366,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Mimosa albolanata,1,cer,wet,NA,Jun,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
367,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Arctostaphylus uva-ursi,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",3.3,ITD
368,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
369,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Sep,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
370,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Psidium salutare,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
371,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Asclepias halli,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",3.3,ITD
372,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Mimosa albolanata,1,cer,wet,NA,Feb,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
373,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Jamesia americana,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",3.3,ITD
374,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Galianthe ramosa,1,cer,wet,NA,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
375,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
376,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Erythroxylum campestre,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
377,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
378,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Sep,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
379,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
380,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
381,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Mimosa lanuginosa,1,cer,wet,NA,Jul,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
382,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Mimosa gracilis,1,cer,wet,NA,Jun,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
383,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Mimosa albolanata,1,cer,wet,NA,Jun,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
384,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Psidium salutare,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
385,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Dicentra cucullaria,1,bfi,,NA,,NA,"Brownfield, Illinois, USA","Schemske, D. W., M. F. Willson, M. N. Melampy, L. J. Miller, L. Verner, K. M. Schemske, and L. B. Best. 1978. Flowering Ecology of Some Spring Woodland Herbs. Ecology 59:351-366.",3.3,ITD
386,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
387,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Psidium salutare,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
388,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Salix fragilis,1,otw,,NA,,NA,"Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.","Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.",3.3,ITD
389,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Mimosa albolanata,1,cer,wet,NA,Feb,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
390,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Palicourea coriacea,1,cer,wet,NA,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
391,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
392,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
393,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Mimosa albolanata,1,cer,wet,NA,Feb,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
394,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Cardamine angustata angustata,5,nca,,NA,,NA,"North Carolina, USA","Motten, A. F. 1982. Pollination Ecology of the Spring Wildflower Community in the Deciduous Forests of Piedmont North Carolina. Doctoral Dissertation thesis, Duke University, Duhram, North Carolina, USA; Motten, A. F. 1986. Pollination ecology of the spring wildflower community of a temperate deciduous forest. Ecological Monographs 56:21-42.",3.3,ITD
395,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Mimosa albolanata,1,cer,wet,NA,Feb,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
396,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Sep,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
397,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Taraxacum officinale,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",3.3,ITD
398,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Chamaecrista desvauxii,1,cer,wet,NA,Apr,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
399,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Lessingianthus bardanoides,1,cer,wet,NA,May,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
400,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
401,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Nemopanthus mucronata,1,otw,,NA,,NA,"Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.","Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.",3.3,ITD
402,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Petalostemon purpureus,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",3.3,ITD
403,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
404,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Mimosa gracilis,1,cer,wet,NA,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
405,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
406,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
407,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Sep,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
408,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
409,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Erythroxylum campestre,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
410,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Bidens graveolens,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
411,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Sep,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
412,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Diplusodon oblongus,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
413,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Psidium salutare,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
414,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
415,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Gaylussacia baccata,1,otw,,NA,,NA,"Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.","Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.",3.3,ITD
416,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Psidium salutare,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
417,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Calea fruticosa,1,cer,wet,NA,Jun,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
418,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
419,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
420,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
421,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Mimosa albolanata,1,cer,wet,NA,Jun,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
422,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Sep,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
423,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Croton goyazensis,1,cer,wet,NA,Sep,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,3.3,ITD
424,Hymenoptera,Apis.mellifera,Apis,mellifera,Apis mellifera,Stanleya pinnatifida,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",3.3,ITD
